"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Regioaanduiding/Indelingswijziging wijken en buurten (code)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpraktijk (km)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 1 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 3 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Aantal huisartsenpraktijken/Binnen 5 km (aantal)";"Gezondheid en welzijn/Huisartsenpraktijk/Afstand tot huisartsenpost (km)";"Gezondheid en welzijn/Afstand tot apotheek (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (incl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Afstand tot ziekenhuis (km)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 5 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 10 km (aantal)";"Gezondheid en welzijn/Ziekenhuis (excl. buitenpolikliniek)/Aantal ziekenhuizen/Binnen 20 km (aantal)";"Gezondheid en welzijn/Afstand tot consultatiebureau (km)";"Gezondheid en welzijn/Fysiotherapeut/Afstand tot fysiotherapeut (km)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 1 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 3 km (aantal)";"Gezondheid en welzijn/Fysiotherapeut/Aantal fysiotherapeuten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot grote supermarkt (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal grote supermarkten/Binnen 5 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Afstand tot ov. dagel. levensmiddelen (km)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 1 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 3 km (aantal)";"Detailhandel/Winkels dagelijkse boodschappen/Aantal overige dagelijkse levensmiddelen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Afstand tot warenhuis (km)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 5 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 10 km (aantal)";"Detailhandel/Warenhuis/Aantal warenhuizen/Binnen 20 km (aantal)";"Horeca/Cafés en dergelijke/Afstand tot café e.d. (km)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 1 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 3 km (aantal)";"Horeca/Cafés en dergelijke/Aantal cafés/Binnen 5 km (aantal)";"Horeca/Cafetaria's en dergelijke/Afstand tot cafetaria e.d. (km)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 1 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 3 km (aantal)";"Horeca/Cafetaria's en dergelijke/Aantal cafetaria's e.d./Binnen 5 km (aantal)";"Horeca/Restaurants/Afstand tot restaurant (km)";"Horeca/Restaurants/Aantal restaurants/Binnen 1 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 3 km (aantal)";"Horeca/Restaurants/Aantal restaurants/Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Afstand tot hotel e.d. (km)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 5 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 10 km (aantal)";"Horeca/Hotels en dergelijke/Aantal hotels e.d./Binnen 20 km (aantal)";"Kinderopvang/Kinderdagverblijf/Afstand tot kinderdagverblijf (km)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 1 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 3 km (aantal)";"Kinderopvang/Kinderdagverblijf/Aantal kinderdagverblijven/Binnen 5 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Afstand tot buitenschoolse opvang (km)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 1 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 3 km (aantal)";"Kinderopvang/Buitenschoolse opvang/Aantal buitenschoolse opvang/Binnen 5 km (aantal)";"Onderwijs/Basisonderwijs/Afstand tot school (km)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 1 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Basisonderwijs/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Voortgezet onderwijs totaal/Aantal scholen/Binnen 10 km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 3  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 5  km (aantal)";"Onderwijs/Voortgezet onderwijs/Vmbo/Aantal scholen/Binnen 10  km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Afstand tot school (km)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 3 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 5 km (aantal)";"Onderwijs/Voortgezet onderwijs/Havo/vwo/Aantal scholen/Binnen 10 km (aantal)";"Groenvoorzieningen/Openbaar groen/Afstand tot openbaar groen totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot park of plantsoen (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot dagrecreatief terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot bos (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat. terrein totaal (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open droog nat. terrein (km)";"Groenvoorzieningen/Openbaar groen/Afstand tot open natuurlijk terrein/Afstand tot open nat natuurlijk terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot semi-openbaar groen totaal (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot sportterrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot volkstuin (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot verblijfsrecreatief terrein (km)";"Groenvoorzieningen/Semi-openbaar groen/Afstand tot begraafplaats (km)";"Groenvoorzieningen/Afstand tot recreatief binnenwater (km)";"Verkeer en vervoer/Afstand tot oprit hoofdverkeersweg (km)";"Verkeer en vervoer/Treinstations/Afstand tot treinstations totaal (km)";"Verkeer en vervoer/Treinstations/Afstand tot belangrijk overstapstation (km)";"Vrije tijd en cultuur/Afstand tot bibliotheek (km)";"Vrije tijd en cultuur/Sport/Afstand tot zwembad (km)";"Vrije tijd en cultuur/Sport/Afstand tot kunstijsbaan (km)";"Vrije tijd en cultuur/Museum/Afstand tot museum (km)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Museum/Aantal musea/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot podiumkunsten totaal (km)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Aantal podiumkunsten totaal/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Podiumkunsten (excl. festivals)/Afstand tot poppodium (km)";"Vrije tijd en cultuur/Bioscoop/Afstand tot bioscoop (km)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 5 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Bioscoop/Aantal bioscopen/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Afstand tot sauna (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot zonnebank (km)";"Vrije tijd en cultuur/Recreatie/Afstand tot attractie (km)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 10 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 20 km (aantal)";"Vrije tijd en cultuur/Recreatie/Aantal attracties/Binnen 50 km (aantal)";"Afstand tot brandweerkazerne (km)"
"Pijlsweerd-Noord";"Utrecht                                 ";"Buurt     ";"BU03440212";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.5";"     6.1";"    51.2";"    76.4";"     0.4";"    18.2";"   204.9";"   286.8";"       .";"       .";"       .";"       .";"     0.5";"     6.1";"    96.7";"   108.0";"     0.4";"     9.5";"   186.5";"   243.7";"     0.3";"    28.0";"   411.6";"   492.6";"       .";"       .";"       .";"       .";"     0.5";"     6.8";"    75.5";"   143.6";"     0.8";"     3.2";"    43.3";"    98.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.4";"     2.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     6.9";"     8.0";"    13.0";"     2.5";"     1.4";"       .";"       .";"       .";"       .";"       ."
"Nijenoord, Hoogstraat en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440221";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.8";"     2.6";"    45.1";"    72.3";"     0.4";"     8.2";"   178.1";"   278.0";"       .";"       .";"       .";"       .";"     0.9";"     1.5";"    85.8";"   106.8";"     0.3";"     7.7";"   163.9";"   235.7";"     0.6";"    13.9";"   352.2";"   489.1";"       .";"       .";"       .";"       .";"     0.4";"     7.0";"    64.7";"   136.0";"     0.6";"     2.3";"    33.3";"    89.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     1.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.8";"     7.0";"     8.0";"    13.0";"     2.4";"     1.3";"       .";"       .";"       .";"       .";"       ."
"Ondiep";"Utrecht                                 ";"Buurt     ";"BU03440222";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.7";"     4.2";"    41.3";"    74.3";"     0.4";"     8.6";"   161.8";"   279.8";"       .";"       .";"       .";"       .";"     0.7";"     2.2";"    77.0";"   105.2";"     0.3";"    12.2";"   151.5";"   235.7";"     0.4";"    15.8";"   311.4";"   490.2";"       .";"       .";"       .";"       .";"     0.3";"     9.2";"    59.6";"   138.9";"     0.5";"     2.8";"    27.7";"    91.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     1.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.1";"     7.0";"     8.0";"    13.0";"     2.2";"     1.4";"       .";"       .";"       .";"       .";"       ."
"2e Daalsebuurt en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440223";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     6.6";"    43.4";"    78.8";"     0.2";"    18.7";"   172.1";"   289.9";"       .";"       .";"       .";"       .";"     0.2";"     5.1";"    90.7";"   107.8";"     0.2";"    13.6";"   171.5";"   243.3";"     0.2";"    26.5";"   374.3";"   496.7";"       .";"       .";"       .";"       .";"     0.4";"     7.6";"    63.4";"   148.8";"     0.6";"     1.7";"    32.4";"   102.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.8";"     2.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.8";"     7.0";"     8.0";"    13.0";"     2.8";"     1.5";"       .";"       .";"       .";"       .";"       ."
"Egelantierstraat, Mariëndaalstraat e.o.";"Utrecht                                 ";"Buurt     ";"BU03440224";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.3";"     5.1";"    43.0";"    79.9";"     0.2";"    12.1";"   161.5";"   290.1";"       .";"       .";"       .";"       .";"     0.3";"     3.5";"    78.0";"   106.7";"     0.2";"    14.2";"   158.2";"   241.4";"     0.2";"    23.0";"   324.1";"   497.4";"       .";"       .";"       .";"       .";"     0.3";"     9.2";"    60.9";"   151.3";"     0.4";"     1.7";"    31.8";"   103.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     2.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.2";"     7.0";"     8.0";"    13.0";"     2.6";"     1.0";"       .";"       .";"       .";"       .";"       ."
"Julianapark en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440231";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.5";"     5.5";"    37.1";"    76.0";"     0.4";"    10.5";"   117.9";"   274.0";"       .";"       .";"       .";"       .";"     0.5";"     2.5";"    41.5";"   104.4";"     0.2";"    15.8";"   108.1";"   232.4";"     0.2";"    18.2";"   199.9";"   485.6";"       .";"       .";"       .";"       .";"     0.4";"    13.5";"    54.7";"   137.9";"     0.6";"     3.3";"    29.2";"    97.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     1.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.7";"     7.0";"     8.0";"    13.0";"     2.4";"     0.5";"       .";"       .";"       .";"       .";"       ."
"Elinkwijk en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440232";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     3.8";"    24.8";"    70.3";"     0.3";"    11.6";"    69.8";"   259.0";"       .";"       .";"       .";"       .";"     0.7";"     1.8";"    18.5";"   102.5";"     0.2";"    12.2";"    56.6";"   221.0";"     0.2";"    12.0";"    95.7";"   471.7";"       .";"       .";"       .";"       .";"     0.3";"     9.7";"    40.3";"   117.1";"     0.7";"     2.5";"    18.8";"    83.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.6";"     2.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.2";"     6.7";"     8.0";"    13.0";"     2.8";"     0.4";"       .";"       .";"       .";"       .";"       ."
"Prins Bernhardplein en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440233";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.5";"     3.2";"    14.4";"    56.6";"     0.3";"    10.6";"    47.8";"   225.1";"       .";"       .";"       .";"       .";"     0.5";"     1.0";"    10.4";"    93.9";"     0.2";"     8.0";"    38.2";"   193.1";"     0.3";"     8.2";"    54.1";"   424.0";"       .";"       .";"       .";"       .";"     0.4";"     5.4";"    32.3";"    94.1";"     0.4";"     1.6";"    11.2";"    62.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.7";"     2.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.8";"     5.4";"     8.0";"    13.0";"     3.3";"     0.9";"       .";"       .";"       .";"       .";"       ."
"Geuzenwijk";"Utrecht                                 ";"Buurt     ";"BU03440241";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.8";"     2.6";"    28.8";"    67.5";"     0.7";"     7.2";"    85.7";"   252.3";"       .";"       .";"       .";"       .";"     1.0";"     0.4";"    30.9";"    99.7";"     0.3";"    10.8";"    72.6";"   217.2";"     0.4";"     9.5";"   134.8";"   463.1";"       .";"       .";"       .";"       .";"     0.2";"     9.9";"    49.9";"   120.1";"     0.4";"     3.2";"    21.7";"    80.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     1.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.8";"     6.8";"     7.9";"    12.8";"     2.0";"     0.9";"       .";"       .";"       .";"       .";"       ."
"Schaakbuurt en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440242";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.3";"     2.7";"    20.4";"    57.0";"     0.3";"    10.1";"    61.4";"   223.7";"       .";"       .";"       .";"       .";"     0.8";"     0.8";"    11.9";"    93.6";"     0.3";"     8.4";"    45.7";"   197.4";"     0.4";"     6.9";"    63.3";"   425.7";"       .";"       .";"       .";"       .";"     0.4";"     5.3";"    37.9";"    97.7";"     0.5";"     2.8";"    13.1";"    66.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     2.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.6";"     5.6";"     8.0";"    13.0";"     2.7";"     1.0";"       .";"       .";"       .";"       .";"       ."
"Queeckhovenplein en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440243";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.8";"     2.1";"    12.9";"    51.1";"     0.5";"     6.2";"    40.8";"   206.3";"       .";"       .";"       .";"       .";"     0.5";"     1.0";"     6.5";"    84.7";"     0.5";"     5.0";"    35.2";"   176.8";"     0.5";"     4.5";"    42.7";"   370.4";"       .";"       .";"       .";"       .";"     0.7";"     4.0";"    32.3";"    85.8";"     0.6";"     1.9";"    10.7";"    55.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     2.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.1";"     4.6";"     8.0";"    13.0";"     3.2";"     1.4";"       .";"       .";"       .";"       .";"       ."
"Zuilen-Noord";"Utrecht                                 ";"Buurt     ";"BU03440244";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.9";"     0.8";"    10.7";"    47.6";"     0.4";"     3.1";"    27.0";"   174.1";"       .";"       .";"       .";"       .";"     1.0";"     0.4";"     4.4";"    55.9";"     0.8";"     2.1";"    26.0";"   141.1";"     0.4";"     2.5";"    33.2";"   276.2";"       .";"       .";"       .";"       .";"     0.5";"     2.2";"    23.9";"    74.6";"     0.7";"     1.8";"     9.8";"    48.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     3.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     4.6";"     1.6";"     8.0";"    13.0";"     4.1";"     1.7";"       .";"       .";"       .";"       .";"       ."
"Wijk 03 Overvecht";"Utrecht                                 ";"Wijk      ";"WK034403  ";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.5";"     2.6";"    20.6";"    52.2";"     0.4";"     9.8";"    65.8";"   201.8";"       .";"       .";"       .";"       .";"     1.5";"     0.2";"    16.1";"    88.1";"     0.6";"     3.6";"    47.8";"   178.5";"     0.5";"     3.5";"    75.3";"   380.9";"       .";"       .";"       .";"       .";"     0.5";"     3.3";"    37.3";"    92.1";"     0.9";"     0.6";"    16.8";"    55.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.2";"     1.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.5";"     4.3";"     7.5";"    12.3";"     1.3";"     1.1";"       .";"       .";"       .";"       .";"       ."
"Taag- en Rubicondreef en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440311";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.7";"     2.6";"    31.0";"    60.8";"     0.4";"    10.2";"   103.0";"   244.2";"       .";"       .";"       .";"       .";"     0.9";"     0.5";"    51.4";"   102.3";"     0.5";"     5.6";"    89.2";"   210.4";"     0.4";"     3.9";"   193.0";"   457.3";"       .";"       .";"       .";"       .";"     0.4";"     2.6";"    49.3";"   111.8";"     0.3";"     1.6";"    25.9";"    65.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.1";"     1.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.5";"     5.9";"     7.3";"    12.4";"     1.7";"     1.0";"       .";"       .";"       .";"       .";"       ."
"Wolga- en Donaudreef en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440312";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.4";"     2.2";"    20.3";"    58.8";"     0.4";"    11.2";"    70.0";"   238.7";"       .";"       .";"       .";"       .";"     0.7";"     0.9";"    24.4";"   100.1";"     0.8";"     1.0";"    45.9";"   204.4";"     0.3";"     3.8";"    95.2";"   444.8";"       .";"       .";"       .";"       .";"     0.4";"     3.3";"    35.8";"   106.6";"     0.8";"     0.8";"    23.5";"    61.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     1.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.9";"     5.4";"     7.2";"    12.0";"     1.9";"     1.7";"       .";"       .";"       .";"       .";"       ."
"Zamenhofdreef en omgeving";"Utrecht                                 ";"Buurt     ";"BU03440321";"1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.6";"     4.6";"    28.0";"    58.7";"     0.5";"    13.3";"    87.5";"   234.5";"       .";"       .";"       .";"       .";"     1.4";"     0.1";"    26.5";"    98.8";"     0.3";"     9.6";"    66.2";"   204.0";"     0.3";"     4.9";"   118.1";"   438.9";"       .";"       .";"       .";"       .";"     0.9";"     1.4";"    49.6";"   106.2";"     1.0";"     0.6";"    21.9";"    67.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.6";"     1.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     3.0";"     5.5";"     7.6";"    12.8";"     1.0";"     0.8";"       .";"       .";"       .";"       .";"       ."
